,model_combo,convs.0,convs.2,convs.5,convs.7,convs.10,convs.12,linear.0,linear.2,linear.4,total same,total weights,percent shared total
0,"(0, 1)",0.7280092592592593,0.5324435763888888,0.51611328125,0.5085177951388888,0.5038180881076388,0.5096198187934028,0.5027275085449219,0.537933349609375,0.5375,1146868,2261184,0.5071979989244573
0,"(0, 2)",0.7256944444444444,0.5452473958333334,0.5187717013888888,0.5045301649305556,0.50469970703125,0.5105421278211806,0.5035266876220703,0.54534912109375,0.56484375,1149142,2261184,0.5082036667515779
0,"(0, 3)",0.6921296296296297,0.5157335069444444,0.5041775173611112,0.5084092881944444,0.5030721028645834,0.5091417100694444,0.5036201477050781,0.5433349609375,0.55234375,1146120,2261184,0.5068671987772777
0,"(0, 4)",0.71875,0.5404730902777778,0.5063747829861112,0.5072428385416666,0.50543212890625,0.5091993543836806,0.5038471221923828,0.538482666015625,0.57109375,1147766,2261184,0.5075951359995471
0,"(0, 5)",0.7199074074074074,0.5276150173611112,0.5163845486111112,0.5111762152777778,0.5020480685763888,0.5084737141927084,0.5039138793945312,0.542236328125,0.57421875,1147510,2261184,0.5074819209759135
0,"(0, 6)",0.7141203703703703,0.5240885416666666,0.51416015625,0.5048285590277778,0.5042588975694444,0.50982666015625,0.5032329559326172,0.549957275390625,0.5625,1147482,2261184,0.5074695380827036
0,"(0, 7)",0.7326388888888888,0.5384657118055556,0.5194769965277778,0.5060085720486112,0.5054456922743056,0.5084431966145834,0.5038909912109375,0.546630859375,0.55546875,1148598,2261184,0.5079630848263564
0,"(0, 8)",0.6898148148148148,0.5251193576388888,0.5171712239583334,0.5088568793402778,0.5020684136284722,0.5099589029947916,0.5032882690429688,0.55426025390625,0.5671875,1148078,2261184,0.5077331168096006
0,"(0, 9)",0.6898148148148148,0.5214301215277778,0.5154622395833334,0.5058729383680556,0.5044623480902778,0.5102030436197916,0.5040626525878906,0.546966552734375,0.58125,1148596,2261184,0.5079622003339843
0,"(0, 10)",0.7118055555555556,0.5216471354166666,0.5155978732638888,0.5103624131944444,0.5050116644965278,0.5099962022569444,0.5034980773925781,0.53607177734375,0.5640625,1148004,2261184,0.5077003905918316
0,"(0, 11)",0.7210648148148148,0.5227322048611112,0.5189073350694444,0.5048556857638888,0.5037027994791666,0.507843017578125,0.5039997100830078,0.550750732421875,0.56875,1147336,2261184,0.5074049701395376
0,"(0, 12)",0.7106481481481481,0.5255533854166666,0.5189615885416666,0.5103759765625,0.5032619900173612,0.5098368326822916,0.5031967163085938,0.55633544921875,0.5859375,1148854,2261184,0.5080762998499901
0,"(0, 13)",0.7037037037037037,0.5160590277777778,0.5051812065972222,0.5063883463541666,0.5058322482638888,0.509368896484375,0.5032501220703125,0.543365478515625,0.55546875,1146498,2261184,0.5070343678356117
0,"(0, 14)",0.7199074074074074,0.5381401909722222,0.515625,0.5047200520833334,0.5048285590277778,0.5084160698784722,0.5043678283691406,0.558135986328125,0.57578125,1149198,2261184,0.5082284325379978
0,"(1, 2)",0.7210648148148148,0.5428602430555556,0.5176866319444444,0.5071207682291666,0.5038384331597222,0.5106540256076388,0.5025768280029297,0.531768798828125,0.546875,1147228,2261184,0.5073572075514421
0,"(1, 3)",0.7129629629629629,0.5303276909722222,0.5110677083333334,0.5048149956597222,0.5028415256076388,0.5116746690538194,0.5041332244873047,0.54425048828125,0.565625,1148730,2261184,0.5080214613229176
0,"(1, 4)",0.7430555555555556,0.5381401909722222,0.5112575954861112,0.5094265407986112,0.5028143988715278,0.5093451605902778,0.5031852722167969,0.537322998046875,0.5625,1146926,2261184,0.5072236492032492
0,"(1, 5)",0.7256944444444444,0.5168728298611112,0.5176595052083334,0.5080430772569444,0.5019259982638888,0.5098775227864584,0.5036697387695312,0.549713134765625,0.565625,1147760,2261184,0.5075924825224307
0,"(1, 6)",0.7141203703703703,0.5310872395833334,0.5089246961805556,0.5098198784722222,0.5055813259548612,0.5100775824652778,0.5041980743408203,0.538665771484375,0.534375,1148828,2261184,0.5080648014491523
0,"(1, 7)",0.7164351851851852,0.5299479166666666,0.5138888888888888,0.5091145833333334,0.5035400390625,0.5105251736111112,0.5031604766845703,0.551971435546875,0.57578125,1148604,2261184,0.5079657383034729
0,"(1, 8)",0.7303240740740741,0.53369140625,0.5141330295138888,0.5066053602430556,0.5045640733506944,0.5108506944444444,0.5031414031982422,0.54278564453125,0.5515625,1148224,2261184,0.5077976847527667
0,"(1, 9)",0.7418981481481481,0.5352647569444444,0.5111219618055556,0.5084906684027778,0.5022108289930556,0.5102132161458334,0.5033130645751953,0.547454833984375,0.56171875,1147800,2261184,0.5076101723698735
0,"(1, 10)",0.7372685185185185,0.5145941840277778,0.5107693142361112,0.5088297526041666,0.50408935546875,0.5102166069878472,0.5031986236572266,0.5421142578125,0.55390625,1147120,2261184,0.5073094449633466
0,"(1, 11)",0.7476851851851852,0.5428059895833334,0.5136990017361112,0.5063340928819444,0.5028822157118056,0.5105997721354166,0.5050106048583984,0.543975830078125,0.571875,1149964,2261184,0.5085671931165265
0,"(1, 12)",0.71875,0.5447591145833334,0.5118001302083334,0.5080430772569444,0.5048760308159722,0.5099080403645834,0.5039024353027344,0.5419921875,0.5578125,1148950,2261184,0.5081187554838527
0,"(1, 13)",0.7662037037037037,0.5545789930555556,0.508544921875,0.5067545572916666,0.5043809678819444,0.5096978081597222,0.5020790100097656,0.538665771484375,0.57109375,1146598,2261184,0.5070785924542187
0,"(1, 14)",0.7488425925925926,0.5463324652777778,0.5105251736111112,0.5105929904513888,0.5035536024305556,0.5100674099392362,0.5035552978515625,0.545440673828125,0.559375,1148912,2261184,0.5081019501287821
0,"(2, 3)",0.7037037037037037,0.5266927083333334,0.5075141059027778,0.5084228515625,0.5039333767361112,0.5102064344618056,0.5042495727539062,0.549957275390625,0.5640625,1148798,2261184,0.5080515340635703
0,"(2, 4)",0.7083333333333334,0.5294596354166666,0.5108506944444444,0.5079752604166666,0.5034315321180556,0.509429931640625,0.5030441284179688,0.547576904296875,0.5625,1147058,2261184,0.5072820256998104
0,"(2, 5)",0.7291666666666666,0.5290256076388888,0.5186089409722222,0.5075412326388888,0.5032552083333334,0.5088772243923612,0.5043373107910156,0.554443359375,0.575,1149046,2261184,0.5081612111177153
0,"(2, 6)",0.7118055555555556,0.5189344618055556,0.5088704427083334,0.5075547960069444,0.5019259982638888,0.5096435546875,0.5043563842773438,0.534881591796875,0.540625,1146638,2261184,0.5070962823016615
0,"(2, 7)",0.7106481481481481,0.53466796875,0.5144856770833334,0.5081108940972222,0.503173828125,0.5097791883680556,0.5040721893310547,0.546478271484375,0.55703125,1148664,2261184,0.507992273074637
0,"(2, 8)",0.7141203703703703,0.5238172743055556,0.5109592013888888,0.5103081597222222,0.5045030381944444,0.511474609375,0.5043792724609375,0.541748046875,0.56015625,1149746,2261184,0.5084707834479636
0,"(2, 9)",0.71875,0.5147569444444444,0.5123155381944444,0.5083957248263888,0.5061442057291666,0.5096164279513888,0.5030593872070312,0.548828125,0.57265625,1147738,2261184,0.5075827531063372
0,"(2, 10)",0.7164351851851852,0.5180121527777778,0.5118815104166666,0.5111083984375,0.5037909613715278,0.5091111924913194,0.5035591125488281,0.5401611328125,0.54375,1147112,2261184,0.5073059069938581
0,"(2, 11)",0.7222222222222222,0.5107421875,0.5060492621527778,0.5068901909722222,0.5028211805555556,0.5084771050347222,0.5026111602783203,0.53729248046875,0.54296875,1143958,2261184,0.5059110625229968
0,"(2, 12)",0.7118055555555556,0.5130208333333334,0.5118543836805556,0.5072699652777778,0.5052422417534722,0.5097554524739584,0.5034332275390625,0.55316162109375,0.57890625,1147970,2261184,0.5076853542215052
0,"(2, 13)",0.71875,0.5249565972222222,0.5091145833333334,0.5063340928819444,0.5027804904513888,0.5097283257378472,0.5033683776855469,0.5538330078125,0.565625,1147282,2261184,0.5073810888454898
0,"(2, 14)",0.7222222222222222,0.53515625,0.5124782986111112,0.5090060763888888,0.5050998263888888,0.5111253526475694,0.5037326812744141,0.5323486328125,0.55234375,1148754,2261184,0.5080320752313832
0,"(3, 4)",0.7106481481481481,0.5109592013888888,0.5093587239583334,0.5078531901041666,0.5027398003472222,0.5092434353298612,0.5028247833251953,0.538177490234375,0.54921875,1145058,2261184,0.5063975333276726
0,"(3, 5)",0.7245370370370371,0.5195855034722222,0.5128309461805556,0.5120578342013888,0.504638671875,0.5103115505642362,0.5043430328369141,0.542205810546875,0.55703125,1149342,2261184,0.5082921159887918
0,"(3, 6)",0.7152777777777778,0.5206705729166666,0.5052083333333334,0.5033365885416666,0.5039740668402778,0.5086907280815972,0.5045852661132812,0.54766845703125,0.559375,1146984,2261184,0.5072492994820412
0,"(3, 7)",0.7303240740740741,0.5466579861111112,0.5072157118055556,0.5047200520833334,0.5047878689236112,0.5088534884982638,0.5043678283691406,0.544830322265625,0.54140625,1148196,2261184,0.5077853018595567
0,"(3, 8)",0.7060185185185185,0.5225694444444444,0.5133734809027778,0.506591796875,0.5039876302083334,0.5102606879340278,0.502960205078125,0.541351318359375,0.5546875,1146920,2261184,0.5072209957261329
0,"(3, 9)",0.7314814814814815,0.53125,0.5115831163194444,0.5088840060763888,0.5022108289930556,0.5094536675347222,0.5020771026611328,0.55303955078125,0.55078125,1146320,2261184,0.5069556480144916
0,"(3, 10)",0.7337962962962963,0.5287000868055556,0.5147840711805556,0.5094129774305556,0.5036485460069444,0.5102878146701388,0.5034198760986328,0.5352783203125,0.5546875,1147714,2261184,0.5075721391978716
0,"(3, 11)",0.7268518518518519,0.5396592881944444,0.5177137586805556,0.5063205295138888,0.5020480685763888,0.5084872775607638,0.5040302276611328,0.5465087890625,0.571875,1147752,2261184,0.5075889445529421
0,"(3, 12)",0.7384259259259259,0.5167100694444444,0.5115831163194444,0.5134006076388888,0.5040147569444444,0.5097690158420138,0.5045566558837891,0.55157470703125,0.56328125,1149716,2261184,0.5084575160623814
0,"(3, 13)",0.7418981481481481,0.5322808159722222,0.5049641927083334,0.5058322482638888,0.5023532443576388,0.5109049479166666,0.5021781921386719,0.547637939453125,0.55,1146086,2261184,0.5068521624069514
0,"(3, 14)",0.7048611111111112,0.5231662326388888,0.5078667534722222,0.5080702039930556,0.5027058919270834,0.5099114312065972,0.5025672912597656,0.55047607421875,0.56171875,1146372,2261184,0.5069786448161671
0,"(4, 5)",0.7361111111111112,0.52587890625,0.5075412326388888,0.5078531901041666,0.5047403971354166,0.5105183919270834,0.5035190582275391,0.548431396484375,0.565625,1148302,2261184,0.5078321799552801
0,"(4, 6)",0.7314814814814815,0.5500759548611112,0.5145128038194444,0.5070665147569444,0.5053507486979166,0.5085856119791666,0.5031299591064453,0.5360107421875,0.53359375,1147320,2261184,0.5073978942005604
0,"(4, 7)",0.75,0.5487738715277778,0.5136447482638888,0.5034722222222222,0.5034925672743056,0.5099046495225694,0.5042057037353516,0.53564453125,0.5359375,1148050,2261184,0.5077207339163907
0,"(4, 8)",0.7361111111111112,0.5372721354166666,0.5113932291666666,0.5067816840277778,0.5041368272569444,0.5099894205729166,0.5032787322998047,0.533355712890625,0.56328125,1147112,2261184,0.5073059069938581
0,"(4, 9)",0.7152777777777778,0.5370551215277778,0.5151638454861112,0.5111490885416666,0.5061170789930556,0.5097215440538194,0.5042304992675781,0.53619384765625,0.55234375,1149572,2261184,0.5083938326115875
0,"(4, 10)",0.7199074074074074,0.5106336805555556,0.510498046875,0.5075954861111112,0.5037367078993056,0.51092529296875,0.5029201507568359,0.5443115234375,0.55859375,1146920,2261184,0.5072209957261329
0,"(4, 11)",0.7337962962962963,0.5250108506944444,0.5097113715277778,0.5069580078125,0.505859375,0.5102742513020834,0.5023231506347656,0.539398193359375,0.53515625,1146556,2261184,0.5070600181144038
0,"(4, 12)",0.7407407407407407,0.5330946180555556,0.5186360677083334,0.5074869791666666,0.5035061306423612,0.5108405219184028,0.5041065216064453,0.54656982421875,0.5734375,1149680,2261184,0.508441595199683
0,"(4, 13)",0.7430555555555556,0.53662109375,0.5106336805555556,0.5103624131944444,0.5037638346354166,0.5108235677083334,0.5038890838623047,0.538543701171875,0.56484375,1148938,2261184,0.5081134485296199
0,"(4, 14)",0.7256944444444444,0.5566948784722222,0.5185275607638888,0.5046657986111112,0.50244140625,0.5086771647135416,0.5036659240722656,0.5526123046875,0.5703125,1148436,2261184,0.5078914409442133
0,"(5, 6)",0.7152777777777778,0.5269639756944444,0.5100640190972222,0.5096028645833334,0.5038180881076388,0.5096876356336806,0.5039958953857422,0.54168701171875,0.56015625,1148032,2261184,0.5077127734850415
0,"(5, 7)",0.7210648148148148,0.5279947916666666,0.510498046875,0.5073377821180556,0.5046454535590278,0.5098198784722222,0.5048313140869141,0.557586669921875,0.56015625,1150018,2261184,0.5085910744105743
0,"(5, 8)",0.7245370370370371,0.5310329861111112,0.510009765625,0.5120849609375,0.5029975043402778,0.5106913248697916,0.5042533874511719,0.54351806640625,0.58046875,1149352,2261184,0.5082965384506524
0,"(5, 9)",0.71875,0.5414496527777778,0.5127766927083334,0.5063883463541666,0.5027330186631944,0.5084771050347222,0.5035247802734375,0.549713134765625,0.5546875,1147282,2261184,0.5073810888454898
0,"(5, 10)",0.7152777777777778,0.5445421006944444,0.5163302951388888,0.5099826388888888,0.5031941731770834,0.5080803765190972,0.5041007995605469,0.538787841796875,0.56640625,1148002,2261184,0.5076995060994594
0,"(5, 11)",0.7256944444444444,0.5347764756944444,0.5099283854166666,0.5077446831597222,0.50189208984375,0.5087856716579862,0.5039920806884766,0.538177490234375,0.55234375,1146700,2261184,0.5071237015651977
0,"(5, 12)",0.7106481481481481,0.5353190104166666,0.5135091145833334,0.5096028645833334,0.5028483072916666,0.509521484375,0.5033760070800781,0.551483154296875,0.56171875,1148198,2261184,0.5077861863519288
0,"(5, 13)",0.7430555555555556,0.5374891493055556,0.5096842447916666,0.5080159505208334,0.5026991102430556,0.5089891221788194,0.5038280487060547,0.5489501953125,0.56328125,1147772,2261184,0.5075977894766636
0,"(5, 14)",0.7384259259259259,0.5508355034722222,0.5162760416666666,0.5068495008680556,0.5029500325520834,0.5115627712673612,0.5030994415283203,0.5484619140625,0.56875,1149380,2261184,0.5083089213438623
0,"(6, 7)",0.7337962962962963,0.5397677951388888,0.5105251736111112,0.5083685980902778,0.5048082139756944,0.5094638400607638,0.5046272277832031,0.550140380859375,0.55625,1149754,2261184,0.5084743214174521
0,"(6, 8)",0.7291666666666666,0.5364040798611112,0.5098741319444444,0.5068630642361112,0.5030653211805556,0.5083380805121528,0.5031757354736328,0.543426513671875,0.54765625,1146190,2261184,0.5068981560103025
0,"(6, 9)",0.7314814814814815,0.5404188368055556,0.5111490885416666,0.5116238064236112,0.5039130316840278,0.5093960232204862,0.5034236907958984,0.546356201171875,0.55546875,1148484,2261184,0.5079126687611446
0,"(6, 10)",0.7256944444444444,0.5572374131944444,0.5176595052083334,0.5088297526041666,0.5038316514756944,0.5088365342881944,0.5026645660400391,0.55975341796875,0.59296875,1148986,2261184,0.5081346763465512
0,"(6, 11)",0.75,0.5314670138888888,0.5112575954861112,0.5061442057291666,0.5025227864583334,0.5094468858506944,0.5026226043701172,0.535797119140625,0.54921875,1145458,2261184,0.5065744318021002
0,"(6, 12)",0.7037037037037037,0.5259874131944444,0.5108235677083334,0.5085991753472222,0.5029432508680556,0.5090298122829862,0.5038642883300781,0.534393310546875,0.540625,1146572,2261184,0.5070670940533809
0,"(6, 13)",0.7442129629629629,0.5389539930555556,0.5069986979166666,0.5045572916666666,0.5029229058159722,0.510498046875,0.5029487609863281,0.54730224609375,0.55625,1147028,2261184,0.5072687583142284
0,"(6, 14)",0.7233796296296297,0.5472547743055556,0.5135362413194444,0.5039198133680556,0.5040215386284722,0.510955810546875,0.5033512115478516,0.55096435546875,0.55390625,1148936,2261184,0.5081125640372477
0,"(7, 8)",0.7280092592592593,0.5358072916666666,0.5140516493055556,0.5076361762152778,0.5041571723090278,0.5092366536458334,0.5051498413085938,0.556060791015625,0.57734375,1150414,2261184,0.5087662039002576
0,"(7, 9)",0.7280092592592593,0.5404188368055556,0.5152723524305556,0.5086941189236112,0.5039265950520834,0.5097622341579862,0.5031509399414062,0.55194091796875,0.5640625,1148672,2261184,0.5079958110441255
0,"(7, 10)",0.7175925925925926,0.5260959201388888,0.5171169704861112,0.510009765625,0.50543212890625,0.5106302897135416,0.5049991607666016,0.5509033203125,0.5625,1151278,2261184,0.5091483046050211
0,"(7, 11)",0.7314814814814815,0.5328233506944444,0.5069173177083334,0.5068359375,0.5040622287326388,0.5096910264756944,0.5050163269042969,0.554595947265625,0.56796875,1149646,2261184,0.5084265588293566
0,"(7, 12)",0.7291666666666666,0.529296875,0.5173068576388888,0.5064697265625,0.5016140407986112,0.5109761555989584,0.5042667388916016,0.542449951171875,0.54609375,1148622,2261184,0.5079736987348221
0,"(7, 13)",0.7303240740740741,0.5247938368055556,0.5073513454861112,0.5108506944444444,0.5049506293402778,0.5102878146701388,0.5048351287841797,0.555633544921875,0.55703125,1150436,2261184,0.5087759333163511
0,"(7, 14)",0.7199074074074074,0.5385199652777778,0.5134819878472222,0.5074055989583334,0.5045844184027778,0.510162353515625,0.5039081573486328,0.546234130859375,0.5609375,1149108,2261184,0.5081886303812516
0,"(8, 9)",0.7361111111111112,0.5410698784722222,0.51611328125,0.5048556857638888,0.4999728732638889,0.5095621744791666,0.5033969879150391,0.550018310546875,0.56640625,1147060,2261184,0.5072829101921825
0,"(8, 10)",0.7291666666666666,0.5268012152777778,0.5102267795138888,0.5068495008680556,0.5034383138020834,0.510894775390625,0.5041313171386719,0.5384521484375,0.5625,1148192,2261184,0.5077835328748125
0,"(8, 11)",0.7326388888888888,0.5360785590277778,0.5137532552083334,0.5087619357638888,0.5027804904513888,0.5090738932291666,0.5026206970214844,0.543731689453125,0.55703125,1146562,2261184,0.5070626715915202
0,"(8, 12)",0.7129629629629629,0.5217013888888888,0.5153537326388888,0.5121120876736112,0.5025295681423612,0.5101318359375,0.5045547485351562,0.545867919921875,0.57734375,1149380,2261184,0.5083089213438623
0,"(8, 13)",0.7361111111111112,0.5380859375,0.5121799045138888,0.5087619357638888,0.5038723415798612,0.5093282063802084,0.5036811828613281,0.553070068359375,0.55859375,1148726,2261184,0.5080196923381732
0,"(8, 14)",0.7395833333333334,0.5384114583333334,0.5143771701388888,0.5064154730902778,0.5028957790798612,0.5111423068576388,0.5031471252441406,0.541259765625,0.55078125,1147988,2261184,0.5076933146528544
0,"(9, 10)",0.7268518518518519,0.5213216145833334,0.5056966145833334,0.5109320746527778,0.5037434895833334,0.508087158203125,0.5031070709228516,0.539581298828125,0.5453125,1145644,2261184,0.5066566895927089
0,"(9, 11)",0.7650462962962963,0.5570746527777778,0.5177137586805556,0.5086127387152778,0.5028618706597222,0.5090365939670138,0.5037937164306641,0.551055908203125,0.5671875,1149400,2261184,0.5083177662675837
0,"(9, 12)",0.7071759259259259,0.5276692708333334,0.5079752604166666,0.5100233289930556,0.5033501519097222,0.5091145833333334,0.5046005249023438,0.537353515625,0.54609375,1147790,2261184,0.5076057499080128
0,"(9, 13)",0.7418981481481481,0.55859375,0.5138075086805556,0.5096028645833334,0.5043267144097222,0.5085618760850694,0.5027446746826172,0.548370361328125,0.571875,1148162,2261184,0.5077702654892304
0,"(9, 14)",0.7384259259259259,0.5479058159722222,0.5125054253472222,0.5118272569444444,0.5037027994791666,0.5106574164496528,0.5041313171386719,0.534576416015625,0.5578125,1149560,2261184,0.5083885256573547
0,"(10, 11)",0.7442129629629629,0.52099609375,0.5124782986111112,0.5109320746527778,0.5049031575520834,0.5093790690104166,0.5042381286621094,0.537933349609375,0.55703125,1148374,2261184,0.507864021680677
0,"(10, 12)",0.7152777777777778,0.5303276909722222,0.5157877604166666,0.5061577690972222,0.5032484266493056,0.5088602701822916,0.5032596588134766,0.5423583984375,0.5640625,1146696,2261184,0.5071219325804535
0,"(10, 13)",0.7534722222222222,0.5274522569444444,0.5118272569444444,0.5081108940972222,0.5035400390625,0.5106167263454862,0.5031337738037109,0.546722412109375,0.55390625,1147902,2261184,0.5076552814808525
0,"(10, 14)",0.7233796296296297,0.5290256076388888,0.5100911458333334,0.5098063151041666,0.5036349826388888,0.5105387369791666,0.5039997100830078,0.54449462890625,0.5734375,1148824,2261184,0.508063032464408
0,"(11, 12)",0.7164351851851852,0.5281032986111112,0.5081922743055556,0.5059407552083334,0.5046115451388888,0.5093248155381944,0.5025711059570312,0.548919677734375,0.55078125,1146374,2261184,0.5069795293085393
0,"(11, 13)",0.7465277777777778,0.5461154513888888,0.5108778211805556,0.5075819227430556,0.5039876302083334,0.5093587239583334,0.5039958953857422,0.543365478515625,0.5546875,1148506,2261184,0.5079223981772382
0,"(11, 14)",0.7314814814814815,0.54052734375,0.5126410590277778,0.5075276692708334,0.5027533637152778,0.5093553331163194,0.5041732788085938,0.548187255859375,0.56171875,1148550,2261184,0.5079418570094252
0,"(12, 13)",0.7418981481481481,0.5284288194444444,0.5142686631944444,0.5013020833333334,0.5028889973958334,0.5099555121527778,0.5027294158935547,0.5406494140625,0.56328125,1145714,2261184,0.5066876468257338
0,"(12, 14)",0.7071759259259259,0.5399848090277778,0.5163302951388888,0.5079210069444444,0.5033298068576388,0.5105183919270834,0.5033283233642578,0.5517578125,0.578125,1149064,2261184,0.5081691715490646
0,"(13, 14)",0.7349537037037037,0.5588107638888888,0.5139973958333334,0.5066324869791666,0.5033094618055556,0.5104098849826388,0.5024433135986328,0.550018310546875,0.5640625,1148296,2261184,0.5078295264781637
